CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
38775,57,Male,54,19,9,9,Standard,Annual,714,6,0
35405,20,Male,43,4,6,5,Premium,Quarterly,396,29,0
393,47,Female,12,18,1,13,Premium,Annual,872,24,0
33331,37,Male,42,11,0,29,Standard,Annual,665,12,0
23787,24,Female,31,7,4,29,Basic,Quarterly,426,7,1
9940,39,Female,22,15,8,30,Standard,Monthly,576,23,1
18754,57,Female,10,25,10,1,Basic,Annual,164,30,0
26333,25,Female,9,6,1,12,Premium,Monthly,278,18,0
21591,30,Male,30,19,4,2,Basic,Quarterly,368,3,0
43119,25,Female,33,5,2,10,Premium,Annual,332,22,0
5834,49,Male,46,14,5,7,Standard,Monthly,709,7,0
13878,31,Female,29,9,1,12,Premium,Monthly,627,19,0
47245,49,Male,55,10,10,16,Basic,Quarterly,983,15,1
3297,61,Male,60,8,0,9,Standard,Monthly,330,30,0
30467,65,Male,36,23,4,6,Basic,Quarterly,974,10,0
42825,51,Male,9,14,8,26,Premium,Monthly,664,7,0
40271,54,Female,22,9,4,12,Standard,Annual,952,24,0
31002,45,Male,44,28,0,7,Premium,Quarterly,268,1,0
56749,31,Female,46,15,9,28,Standard,Annual,452,3,1
11154,36,Female,23,1,6,1,Basic,Monthly,592,12,0
38971,63,Female,19,8,2,27,Basic,Annual,502,4,0
33531,26,Female,24,3,10,5,Basic,Monthly,698,16,0
1066,29,Female,50,7,10,16,Basic,Annual,362,20,1
29417,45,Male,8,15,9,24,Premium,Annual,465,3,0
41064,42,Female,32,16,2,3,Standard,Quarterly,536,26,0
23884,27,Female,10,8,8,26,Basic,Monthly,928,14,1
27135,45,Female,46,5,2,1,Standard,Monthly,896,9,0
47770,60,Male,40,2,6,15,Premium,Annual,295,6,1
39915,44,Female,16,23,5,13,Basic,Quarterly,866,5,0
20940,41,Male,7,4,10,7,Basic,Annual,242,19,0
48451,51,Female,53,21,10,30,Premium,Quarterly,505,8,1
30666,20,Male,16,8,7,7,Premium,Quarterly,461,7,0
9100,21,Male,30,15,5,10,Basic,Annual,626,20,0
15758,21,Male,19,26,7,10,Premium,Monthly,316,6,0
61564,35,Male,53,4,9,24,Standard,Monthly,566,21,1
62259,60,Female,18,23,3,22,Standard,Monthly,364,21,1
4142,48,Male,5,8,8,3,Standard,Quarterly,550,18,0
59226,61,Male,1,5,8,21,Premium,Monthly,856,9,1
59404,53,Female,40,9,8,21,Premium,Annual,438,22,1
22524,28,Female,58,11,8,28,Premium,Monthly,751,21,1
55176,38,Female,4,10,3,26,Standard,Monthly,217,14,1
55186,41,Male,60,23,9,22,Premium,Annual,528,8,1
22354,59,Female,8,9,8,23,Basic,Monthly,349,17,1
37984,37,Male,46,1,9,4,Premium,Monthly,772,27,0
51056,45,Male,39,25,6,25,Premium,Monthly,713,21,1
60658,52,Female,46,17,5,17,Standard,Monthly,224,12,1
20977,52,Male,54,5,8,15,Standard,Quarterly,793,27,1
42546,26,Male,23,23,9,8,Standard,Monthly,848,27,0
40925,25,Female,55,14,5,7,Standard,Annual,626,5,0
59787,33,Female,38,7,1,21,Basic,Quarterly,170,18,1
52925,61,Female,48,18,5,18,Premium,Monthly,690,11,1
18946,29,Female,40,9,2,28,Standard,Quarterly,930,17,0
48655,57,Female,60,3,8,11,Premium,Quarterly,582,5,1
40151,60,Female,21,6,0,22,Basic,Monthly,403,9,1
54935,41,Female,56,11,9,21,Premium,Quarterly,537,12,1
35521,36,Female,11,15,4,1,Basic,Annual,874,24,0
2739,27,Male,55,16,6,12,Basic,Monthly,626,17,0
41994,48,Male,18,21,9,17,Basic,Annual,233,18,0
57188,53,Female,42,24,6,23,Basic,Annual,242,2,1
64244,39,Female,59,20,6,25,Standard,Annual,266,10,1
5642,32,Male,31,23,6,15,Basic,Annual,404,9,0
293,28,Female,1,4,6,1,Premium,Annual,337,6,0
45448,63,Female,12,25,5,24,Premium,Annual,512,14,0
60822,31,Female,34,26,3,26,Standard,Monthly,602,10,1
50126,27,Female,36,27,4,29,Premium,Monthly,659,9,1
44837,58,Female,10,25,7,8,Standard,Monthly,309,9,0
12186,58,Male,45,10,10,30,Basic,Quarterly,626,28,1
36220,44,Female,38,21,10,9,Premium,Quarterly,340,5,0
30711,57,Male,17,21,5,16,Standard,Monthly,894,25,0
40746,53,Male,40,4,6,12,Basic,Annual,832,28,1
58291,60,Male,49,22,10,26,Standard,Quarterly,226,27,1
55058,48,Female,49,15,3,27,Premium,Monthly,879,10,1
22409,24,Male,39,30,10,26,Premium,Monthly,193,19,1
57421,59,Female,43,2,5,7,Basic,Monthly,192,4,1
38104,40,Male,23,23,0,30,Premium,Quarterly,578,11,0
57501,48,Female,30,10,8,26,Basic,Monthly,660,11,1
8349,29,Female,40,5,2,20,Premium,Quarterly,749,29,0
43606,23,Male,25,9,9,18,Premium,Annual,112,1,1
18922,65,Female,40,22,7,14,Basic,Quarterly,111,27,0
50225,22,Male,37,14,8,29,Standard,Quarterly,760,21,1
40789,29,Male,42,8,9,29,Premium,Annual,593,5,1
60594,27,Female,54,14,9,27,Premium,Annual,669,7,1
19020,39,Female,8,9,5,3,Premium,Annual,953,16,0
4468,56,Female,11,12,6,2,Standard,Monthly,665,3,0
28679,45,Male,44,1,9,25,Premium,Monthly,645,3,1
45890,63,Female,43,1,8,5,Premium,Annual,464,14,1
1650,57,Male,59,12,6,6,Premium,Annual,698,19,0
40060,18,Female,13,6,7,19,Standard,Monthly,820,11,0
15997,44,Male,26,1,9,19,Basic,Quarterly,127,6,1
63852,43,Female,40,19,0,22,Standard,Annual,484,13,1
37740,60,Male,57,29,8,30,Standard,Monthly,199,3,1
27986,20,Male,60,8,5,7,Standard,Annual,891,6,0
54583,28,Female,54,3,7,30,Premium,Annual,934,20,1
29634,56,Male,22,4,2,0,Standard,Monthly,664,5,0
42181,64,Male,13,9,2,18,Premium,Annual,445,14,0
46061,19,Female,55,3,2,24,Standard,Monthly,829,10,1
41732,30,Male,59,13,3,14,Premium,Quarterly,808,30,0
17479,34,Male,28,12,1,4,Premium,Quarterly,530,20,0
44797,29,Male,1,4,8,3,Premium,Annual,124,14,0
62090,21,Female,43,11,1,22,Standard,Monthly,175,27,1
56107,60,Female,8,2,10,4,Premium,Monthly,830,7,1
10247,21,Male,46,28,9,5,Basic,Annual,670,24,0
50966,54,Female,37,1,4,9,Basic,Quarterly,973,24,1
61883,61,Female,45,29,9,21,Basic,Monthly,777,19,1
48339,55,Female,35,30,7,21,Standard,Quarterly,450,10,1
38129,44,Male,26,15,7,19,Premium,Quarterly,348,25,1
27711,55,Female,33,28,8,28,Basic,Quarterly,405,12,1
48478,51,Male,40,18,9,16,Standard,Quarterly,125,30,1
51542,52,Male,40,14,5,29,Basic,Quarterly,847,7,1
58307,51,Female,41,8,0,21,Basic,Quarterly,189,19,1
50010,37,Female,25,18,5,17,Premium,Annual,811,19,1
35634,63,Female,3,11,10,16,Standard,Annual,582,7,0
62951,62,Female,37,5,6,11,Basic,Quarterly,797,22,1
3850,49,Male,11,6,7,26,Premium,Quarterly,251,24,0
38492,24,Female,56,14,9,30,Premium,Monthly,157,29,1
49745,36,Female,12,23,10,28,Premium,Monthly,803,12,1
57173,50,Female,5,2,6,28,Basic,Annual,130,26,1
3247,57,Female,10,29,10,0,Basic,Annual,640,15,0
3563,55,Male,35,4,1,0,Basic,Quarterly,308,14,0
23201,22,Male,46,7,6,11,Basic,Monthly,937,7,0
57812,43,Male,52,22,10,25,Basic,Annual,298,11,1
23722,18,Female,27,1,9,11,Premium,Annual,134,14,1
62474,22,Female,6,6,1,21,Premium,Monthly,223,6,1
56676,52,Male,48,25,10,17,Standard,Quarterly,678,17,1
27519,31,Female,41,26,8,9,Standard,Monthly,134,2,0
13904,20,Male,23,30,1,15,Premium,Annual,374,5,0
38679,28,Female,6,27,7,17,Premium,Monthly,120,13,0
6795,52,Female,3,13,2,18,Basic,Quarterly,130,10,0
55500,39,Female,26,21,7,19,Premium,Monthly,747,9,1
30102,23,Male,32,8,9,8,Standard,Quarterly,415,17,0
50731,18,Female,58,22,1,30,Premium,Quarterly,179,23,1
59999,45,Female,4,28,6,23,Standard,Monthly,585,12,1
16042,57,Female,17,10,9,13,Standard,Monthly,656,28,0
49297,51,Female,57,24,5,25,Standard,Monthly,290,11,1
48938,28,Female,10,21,1,24,Premium,Monthly,430,23,1
43227,26,Female,56,8,7,11,Basic,Monthly,280,20,0
24488,40,Female,29,20,6,5,Premium,Monthly,337,13,0
21447,26,Male,2,26,0,10,Standard,Quarterly,410,13,0
49532,58,Male,56,16,5,30,Premium,Quarterly,225,20,1
4702,33,Male,5,24,5,18,Basic,Annual,163,16,0
22316,53,Male,10,11,1,26,Premium,Monthly,684,3,0
25191,49,Male,16,4,4,4,Standard,Annual,491,30,0
9737,20,Male,18,23,2,22,Basic,Quarterly,730,26,0
13064,43,Female,31,29,1,14,Premium,Monthly,652,28,0
41369,34,Female,10,7,10,9,Standard,Quarterly,789,29,0
10822,36,Female,1,1,6,20,Premium,Annual,728,22,1
54077,46,Female,17,17,5,22,Basic,Monthly,215,30,1
8050,61,Male,44,19,5,21,Standard,Annual,303,28,1
24117,44,Male,24,14,7,15,Premium,Monthly,689,1,0
8484,50,Male,18,20,3,26,Premium,Annual,599,26,0
46991,31,Female,37,2,2,21,Premium,Quarterly,130,22,1
14686,46,Female,53,12,2,13,Basic,Quarterly,506,29,0
61081,36,Female,35,24,7,24,Basic,Quarterly,211,29,1
36741,43,Male,53,25,8,9,Standard,Monthly,589,28,0
18251,41,Male,1,22,6,18,Basic,Annual,443,8,0
41061,37,Male,34,2,6,22,Premium,Annual,673,23,1
50563,51,Male,24,6,7,17,Standard,Monthly,717,28,1
8439,37,Female,15,8,10,29,Premium,Annual,603,1,0
1672,36,Male,7,12,9,27,Standard,Monthly,303,24,0
64151,30,Female,40,18,6,18,Standard,Annual,729,9,1
7177,37,Female,39,12,9,16,Standard,Quarterly,144,17,1
27040,55,Female,8,18,0,26,Standard,Monthly,453,7,1
52190,27,Female,59,12,10,22,Standard,Monthly,841,13,1
14593,51,Male,4,17,0,14,Standard,Quarterly,848,16,0
46915,23,Female,53,20,7,16,Standard,Annual,508,19,1
18318,36,Female,9,3,4,20,Premium,Annual,686,26,0
46807,48,Female,15,20,1,28,Premium,Annual,147,6,1
30146,47,Male,4,7,2,6,Basic,Quarterly,427,7,0
56371,63,Male,48,4,10,16,Premium,Monthly,192,2,1
1887,49,Male,48,27,0,10,Premium,Monthly,768,21,0
39991,40,Male,32,14,2,28,Premium,Monthly,789,10,0
130,31,Female,36,23,2,5,Premium,Annual,444,2,0
26525,65,Female,50,18,3,27,Basic,Monthly,134,7,1
18864,20,Female,20,26,7,25,Basic,Quarterly,874,27,0
49790,32,Female,45,22,3,27,Premium,Monthly,383,17,1
51014,55,Female,58,11,3,30,Basic,Monthly,810,6,1
41698,30,Female,17,12,8,24,Premium,Quarterly,622,22,0
62161,54,Male,41,20,6,25,Standard,Quarterly,955,8,1
49658,45,Female,25,25,10,22,Standard,Annual,866,14,1
61151,55,Female,37,1,2,28,Basic,Monthly,718,10,1
31082,28,Female,28,14,9,6,Premium,Annual,180,6,0
58508,52,Male,24,16,10,17,Basic,Monthly,263,7,1
55453,49,Male,29,6,6,20,Standard,Quarterly,371,23,1
8201,25,Male,8,7,2,26,Premium,Monthly,644,19,0
41081,35,Male,3,3,7,21,Basic,Annual,999,22,1
4417,57,Female,30,7,8,24,Basic,Quarterly,869,22,1
2158,39,Male,31,16,9,8,Basic,Quarterly,890,19,0
4254,24,Female,11,19,9,10,Basic,Quarterly,268,4,0
30828,37,Male,4,5,1,9,Standard,Monthly,422,3,0
12583,43,Female,36,27,1,7,Premium,Monthly,719,23,0
22427,62,Female,45,2,0,15,Basic,Annual,271,28,1
17616,56,Male,48,7,7,10,Standard,Quarterly,223,22,0
19345,31,Female,32,5,6,29,Basic,Quarterly,424,18,1
6971,54,Female,42,27,2,1,Basic,Monthly,893,25,0
5691,57,Male,15,25,5,12,Basic,Annual,477,14,0
17880,18,Female,5,15,10,20,Premium,Monthly,732,18,0
61877,55,Female,35,14,4,30,Standard,Quarterly,289,30,1
62109,39,Male,32,4,8,28,Basic,Monthly,888,27,1
40954,45,Female,53,25,0,22,Standard,Annual,735,13,0
29878,22,Male,2,9,10,20,Standard,Monthly,393,18,0
5095,65,Male,52,3,2,23,Premium,Quarterly,433,12,0
56368,55,Female,38,19,8,20,Premium,Monthly,626,29,1
47704,39,Male,30,7,7,30,Premium,Annual,549,24,1
53266,26,Female,50,22,0,21,Premium,Monthly,228,26,1
15077,19,Female,14,29,6,20,Premium,Quarterly,178,30,0
33306,63,Female,38,19,0,30,Standard,Monthly,842,27,1
8381,50,Male,40,11,9,7,Basic,Monthly,603,6,0
19718,47,Male,11,12,7,18,Premium,Monthly,553,14,0
18305,28,Male,44,6,10,18,Basic,Annual,381,16,1
14257,28,Female,41,8,8,2,Standard,Monthly,262,26,0
55236,51,Female,15,18,3,21,Standard,Annual,309,11,1
9326,18,Male,21,6,8,17,Standard,Quarterly,425,20,0
51491,56,Female,24,4,1,21,Standard,Monthly,316,27,1
63280,22,Female,13,22,2,25,Premium,Annual,302,19,1
37141,33,Male,1,19,8,10,Premium,Annual,559,13,0
2083,64,Female,46,13,5,26,Basic,Monthly,945,4,1
53708,32,Male,49,18,9,24,Basic,Quarterly,398,1,1
28951,25,Female,47,26,10,17,Premium,Quarterly,934,21,1
47244,51,Male,58,22,10,26,Standard,Quarterly,745,26,1
54117,36,Male,3,1,6,29,Basic,Annual,957,23,1
62357,37,Female,7,15,9,21,Premium,Annual,236,20,1
31346,23,Male,7,24,6,7,Standard,Monthly,263,20,0
59429,31,Male,32,2,5,18,Premium,Monthly,605,10,1
33106,36,Male,29,6,8,12,Premium,Quarterly,507,4,0
7167,33,Female,4,18,2,0,Standard,Monthly,190,16,0
40545,56,Female,27,6,7,6,Basic,Quarterly,678,1,0
19593,45,Female,33,29,4,4,Premium,Annual,656,25,0
44684,21,Female,57,18,10,8,Basic,Monthly,959,9,0
36986,33,Male,21,24,1,30,Premium,Monthly,170,12,0
62940,37,Female,32,7,2,23,Standard,Monthly,804,14,1
58647,36,Female,24,21,6,24,Basic,Annual,343,24,1
31027,39,Female,48,20,1,2,Standard,Annual,604,24,0
26937,32,Male,39,5,2,12,Standard,Quarterly,175,11,0
10156,59,Female,40,18,6,27,Basic,Monthly,806,21,1
47403,41,Female,44,15,8,22,Standard,Quarterly,572,5,1
15790,18,Female,31,6,3,18,Premium,Quarterly,899,1,0
54924,54,Male,16,4,8,21,Premium,Quarterly,980,1,1
13563,55,Male,20,28,3,5,Basic,Quarterly,773,24,0
26307,47,Male,11,25,2,9,Basic,Monthly,303,30,0
28141,51,Female,28,27,9,6,Premium,Monthly,619,20,0
9794,60,Female,57,2,6,9,Basic,Monthly,561,8,1
54703,63,Female,55,3,8,1,Premium,Quarterly,629,5,1
53284,59,Female,35,16,5,19,Standard,Annual,664,3,1
43033,63,Male,50,20,3,17,Standard,Monthly,527,6,0
51700,54,Male,38,20,8,17,Basic,Annual,515,4,1
48959,27,Male,47,6,10,26,Premium,Annual,537,17,1
12504,23,Female,54,14,7,6,Premium,Annual,892,19,0
29716,28,Female,21,4,9,22,Basic,Quarterly,963,24,0
13943,57,Female,43,1,0,14,Standard,Annual,562,5,0
21916,22,Female,14,17,8,10,Premium,Monthly,470,30,0
15710,57,Female,26,30,6,17,Standard,Quarterly,992,25,1
12132,50,Female,12,28,0,7,Premium,Annual,764,1,0
38851,36,Female,34,9,10,4,Standard,Monthly,262,5,0
15383,28,Male,37,7,9,30,Basic,Quarterly,501,1,1
20521,50,Male,44,26,10,24,Premium,Annual,793,19,1
5392,45,Female,48,9,0,16,Standard,Quarterly,555,12,0
53427,29,Female,1,2,1,22,Basic,Annual,648,27,1
252,26,Male,41,27,8,15,Premium,Monthly,889,6,0
46149,37,Female,35,1,4,25,Standard,Monthly,435,13,1
52815,40,Female,30,21,3,26,Standard,Monthly,915,8,1
18008,64,Male,34,4,0,9,Standard,Quarterly,543,26,0
25277,43,Female,23,1,4,24,Basic,Monthly,788,16,1
47425,56,Male,27,27,6,18,Premium,Monthly,252,3,1
14327,33,Female,57,3,9,22,Premium,Annual,489,18,1
57042,48,Female,4,24,10,28,Premium,Monthly,451,15,1
55220,58,Male,29,27,7,27,Basic,Annual,330,3,1
12204,64,Female,47,11,9,22,Basic,Monthly,518,3,1
32577,28,Male,28,16,3,11,Premium,Quarterly,520,26,0
3891,18,Female,45,21,0,5,Premium,Monthly,200,26,0
35106,53,Female,7,8,9,12,Basic,Annual,523,6,0
45672,53,Male,20,19,7,4,Basic,Monthly,787,15,0
29432,30,Female,33,20,9,2,Premium,Quarterly,333,12,0
63802,45,Female,31,9,6,19,Standard,Annual,734,5,1
1739,30,Female,58,23,3,20,Basic,Quarterly,103,15,0
1845,56,Male,15,25,0,4,Standard,Monthly,832,18,0
21832,31,Female,33,14,2,8,Basic,Annual,421,1,0
37456,53,Male,35,6,10,25,Standard,Quarterly,657,10,1
54054,19,Male,50,17,10,26,Premium,Monthly,142,14,1
15706,59,Female,15,4,4,20,Premium,Monthly,593,5,1
39509,56,Male,12,9,8,16,Standard,Quarterly,891,6,0
48651,32,Female,59,30,1,24,Premium,Monthly,815,12,1
13765,40,Female,48,4,5,6,Standard,Annual,223,18,0
63770,62,Male,48,4,7,18,Premium,Annual,289,8,1
24448,46,Female,39,25,7,1,Basic,Quarterly,594,9,0
55932,65,Female,42,4,5,12,Standard,Annual,647,30,1
39353,41,Male,29,18,2,24,Standard,Quarterly,972,3,0
21144,39,Male,21,13,2,11,Premium,Monthly,489,13,0
32678,32,Male,49,10,10,23,Premium,Annual,928,22,1
8253,57,Male,31,23,7,24,Standard,Monthly,254,14,1
59472,59,Female,33,16,6,27,Standard,Annual,393,11,1
28292,34,Male,44,2,8,17,Standard,Annual,682,15,1
12203,19,Male,22,14,3,2,Basic,Quarterly,146,7,0
4098,59,Male,49,24,2,11,Premium,Quarterly,768,1,0
11113,59,Male,5,5,6,27,Basic,Monthly,324,17,1
63898,64,Male,24,4,7,24,Premium,Quarterly,636,1,1
42517,28,Male,8,14,4,9,Standard,Monthly,378,21,0
17282,62,Male,1,25,6,11,Basic,Quarterly,927,7,0
32594,57,Female,19,25,0,20,Premium,Annual,459,4,0
48752,34,Male,35,1,0,29,Basic,Annual,272,7,1
29495,59,Female,23,24,2,5,Basic,Annual,923,3,0
57327,53,Male,18,2,9,15,Basic,Annual,306,20,1
45865,44,Male,46,18,6,22,Standard,Monthly,447,6,1
61860,59,Female,46,3,9,5,Standard,Quarterly,714,19,1
59746,24,Female,60,18,6,24,Basic,Monthly,730,29,1
57430,33,Female,40,9,6,21,Standard,Quarterly,990,13,1
27624,32,Female,43,8,3,14,Standard,Annual,973,9,0
24940,21,Female,10,12,7,9,Premium,Monthly,313,8,0
43345,20,Male,43,1,5,3,Premium,Quarterly,505,17,0
12932,61,Male,51,15,0,23,Standard,Quarterly,607,6,0
16739,33,Female,38,22,1,14,Premium,Annual,658,26,0
58944,38,Male,36,28,8,22,Premium,Annual,405,19,1
5059,61,Female,38,16,9,19,Basic,Quarterly,555,17,1
49184,50,Female,37,25,0,21,Standard,Monthly,776,9,1
60602,35,Female,50,19,9,25,Basic,Monthly,655,20,1
54431,38,Female,54,18,9,18,Standard,Quarterly,324,13,1
44159,46,Female,22,11,5,24,Basic,Quarterly,309,28,1
4008,36,Male,19,23,1,26,Premium,Quarterly,901,4,0
11583,57,Male,60,2,10,8,Standard,Monthly,363,10,1
37448,64,Female,24,5,4,21,Basic,Annual,988,11,1
45337,36,Female,54,10,8,28,Premium,Monthly,549,28,1
2760,31,Female,35,18,5,8,Premium,Quarterly,568,27,0
12706,52,Male,3,2,1,8,Standard,Annual,248,11,1
35407,36,Male,5,24,5,14,Basic,Annual,382,8,0
37994,31,Female,60,15,9,5,Premium,Monthly,346,27,0
58545,53,Male,51,27,10,17,Premium,Monthly,347,21,1
41665,62,Female,6,23,2,11,Basic,Quarterly,216,21,0
20934,41,Male,21,15,5,17,Premium,Quarterly,373,16,0
12775,65,Male,40,4,1,8,Standard,Annual,214,27,0
34866,27,Female,30,19,5,14,Premium,Monthly,488,9,0
10218,49,Female,17,28,8,25,Basic,Quarterly,258,19,1
8285,34,Female,54,22,6,9,Standard,Annual,890,18,0
20435,58,Male,1,3,10,16,Standard,Monthly,151,22,1
30887,20,Female,55,20,0,21,Basic,Monthly,171,23,1
54920,52,Male,33,2,3,13,Basic,Annual,114,10,1
62513,58,Male,54,19,10,29,Basic,Monthly,488,15,1
26566,23,Male,21,21,3,10,Basic,Quarterly,175,2,0
12798,62,Male,16,18,4,26,Premium,Quarterly,857,17,0
45685,25,Female,47,27,3,22,Standard,Annual,194,24,1
51493,31,Male,51,10,6,19,Premium,Quarterly,806,25,1
4027,52,Male,35,20,5,11,Basic,Monthly,365,8,0
49733,26,Female,34,15,10,18,Premium,Quarterly,107,7,1
6006,65,Female,40,6,8,5,Premium,Quarterly,189,4,0
35365,58,Male,8,2,5,14,Basic,Annual,789,17,1
34581,19,Female,53,3,6,4,Standard,Annual,198,24,0
21503,31,Male,19,26,2,0,Premium,Quarterly,777,14,0
28154,37,Male,29,3,3,17,Standard,Monthly,919,14,0
39623,56,Male,55,4,0,9,Basic,Annual,972,17,0
44581,57,Male,3,12,8,21,Premium,Annual,150,14,0
27866,54,Male,60,6,5,19,Premium,Quarterly,228,28,1
37865,54,Male,10,20,4,15,Basic,Annual,259,19,0
26701,35,Female,58,5,0,30,Standard,Monthly,797,4,1
47743,61,Female,50,10,5,16,Basic,Quarterly,137,8,1
26776,57,Female,48,28,1,30,Standard,Monthly,770,26,1
62781,23,Male,37,7,5,23,Premium,Quarterly,135,27,1
9833,34,Male,10,15,9,8,Premium,Annual,840,30,0
18658,22,Female,41,26,4,5,Standard,Monthly,755,1,0
51793,23,Female,21,20,0,21,Basic,Monthly,292,24,1
52590,39,Female,19,10,7,23,Premium,Quarterly,480,18,1
25856,59,Female,21,28,8,13,Basic,Annual,517,28,0
9885,21,Female,60,27,0,7,Standard,Monthly,378,21,0
49906,19,Female,29,2,3,18,Standard,Annual,217,27,1
41752,42,Female,46,3,7,11,Premium,Quarterly,288,1,0
47469,59,Female,31,4,7,15,Premium,Quarterly,961,12,1
45389,23,Female,10,28,6,25,Premium,Monthly,264,12,1
8486,62,Female,22,4,6,29,Standard,Monthly,340,1,1
16388,47,Female,37,3,8,16,Basic,Annual,876,9,1
41123,62,Male,58,9,6,17,Standard,Annual,933,13,1
30917,34,Male,1,30,0,3,Standard,Quarterly,668,26,0
25184,47,Female,27,7,1,12,Basic,Annual,690,20,0
58011,51,Female,34,25,10,21,Basic,Monthly,731,29,1
57763,52,Female,9,6,6,24,Standard,Monthly,821,28,1
10905,65,Male,52,11,7,24,Basic,Monthly,848,19,1
55435,49,Female,58,30,5,25,Premium,Annual,898,1,1
17446,28,Male,44,26,4,30,Basic,Monthly,120,23,0
4300,59,Female,17,27,2,15,Standard,Quarterly,421,18,0
48321,56,Female,3,1,10,14,Standard,Monthly,704,12,1
57297,36,Male,43,8,5,30,Standard,Monthly,339,22,1
64364,64,Female,55,1,10,3,Premium,Monthly,270,13,1
52873,47,Male,60,14,5,28,Premium,Annual,771,3,1
17830,36,Male,42,7,7,7,Premium,Quarterly,613,21,0
2248,62,Female,27,6,0,13,Premium,Monthly,818,21,0
62119,30,Female,13,28,6,28,Standard,Quarterly,302,14,1
2983,42,Female,16,30,5,9,Basic,Annual,399,5,0
25478,32,Male,29,22,9,5,Premium,Annual,283,5,0
20456,32,Male,46,4,2,29,Premium,Quarterly,595,18,0
50283,60,Male,6,2,9,13,Premium,Annual,373,1,1
4664,47,Female,15,20,3,30,Basic,Monthly,808,5,1
33171,27,Male,38,20,2,3,Standard,Quarterly,132,20,0
21104,23,Female,58,12,0,28,Basic,Annual,106,12,1
38993,43,Female,31,5,6,13,Premium,Quarterly,849,26,0
21657,19,Male,56,24,7,12,Standard,Annual,931,7,0
53794,53,Female,26,23,3,21,Premium,Annual,262,15,1
40719,29,Male,54,16,10,1,Premium,Quarterly,851,28,0
28412,52,Male,20,5,6,6,Standard,Annual,840,13,1
30520,52,Male,1,24,5,14,Basic,Monthly,650,14,0
2260,55,Male,32,24,1,9,Premium,Annual,554,10,0
14046,62,Female,8,12,2,20,Premium,Monthly,553,28,0
56805,58,Female,53,2,8,24,Basic,Quarterly,164,23,1
42694,36,Female,48,2,10,25,Premium,Annual,482,6,1
28666,40,Female,49,6,8,11,Standard,Annual,863,11,0
32143,26,Female,43,16,2,26,Premium,Monthly,924,21,1
15278,61,Male,5,14,7,0,Basic,Quarterly,540,29,0
52825,34,Female,32,22,3,25,Basic,Monthly,556,4,1
17705,23,Male,10,8,1,28,Premium,Monthly,787,12,0
42242,29,Female,58,24,3,10,Standard,Monthly,408,2,0
61196,18,Male,24,5,5,21,Basic,Annual,641,10,1
25414,22,Female,25,3,6,16,Premium,Quarterly,515,14,1
8342,48,Female,4,2,5,17,Basic,Monthly,851,27,1
6495,31,Female,12,3,8,30,Basic,Quarterly,559,22,0
63748,26,Female,19,16,4,22,Basic,Quarterly,433,5,1
4959,51,Male,17,12,5,12,Standard,Quarterly,409,10,0
25952,33,Male,26,13,7,28,Premium,Quarterly,168,2,1
38315,40,Male,50,12,6,4,Basic,Annual,251,2,0
60826,54,Male,20,1,8,22,Premium,Quarterly,234,4,1
26857,50,Male,50,8,10,20,Basic,Quarterly,796,28,1
20415,39,Male,19,7,6,24,Standard,Annual,555,30,0
21039,41,Male,59,9,0,20,Basic,Monthly,725,24,0
16645,25,Male,14,29,3,28,Basic,Annual,804,25,0
3526,45,Female,8,23,1,28,Basic,Quarterly,643,3,0
55785,43,Female,58,13,6,24,Basic,Annual,952,9,1
57672,25,Female,15,6,1,27,Premium,Monthly,702,13,1
37617,54,Male,46,17,2,11,Standard,Quarterly,290,7,0
59398,44,Male,39,19,5,20,Basic,Quarterly,820,25,1
41390,41,Female,3,1,6,2,Premium,Quarterly,817,4,0
35517,37,Female,47,22,10,6,Standard,Monthly,820,10,0
11826,37,Male,18,29,8,13,Premium,Monthly,319,22,0
23315,39,Female,47,20,7,16,Standard,Monthly,278,25,1
13553,42,Male,60,22,5,13,Standard,Quarterly,234,26,0
20171,51,Male,19,8,8,26,Premium,Annual,325,3,0
32707,37,Female,13,11,0,4,Standard,Monthly,451,1,0
2020,46,Female,21,21,4,5,Standard,Annual,999,17,0
25998,56,Male,13,14,3,13,Premium,Monthly,504,10,0
33272,48,Female,36,16,2,23,Basic,Annual,876,23,0
61563,51,Male,18,5,5,7,Basic,Monthly,929,14,1
49927,57,Female,46,23,6,24,Basic,Monthly,157,22,1
607,39,Female,15,11,1,0,Premium,Quarterly,265,25,0
63760,34,Male,58,5,6,25,Basic,Monthly,816,21,1
43618,38,Male,18,16,8,25,Basic,Quarterly,845,3,0
13226,25,Female,38,28,7,5,Premium,Monthly,696,26,0
61939,59,Female,44,29,3,28,Basic,Monthly,729,27,1
14831,37,Male,36,6,7,12,Basic,Monthly,334,26,0
25601,20,Male,41,2,4,18,Basic,Quarterly,876,20,0
17075,22,Female,54,20,7,12,Standard,Monthly,477,19,0
9394,27,Male,24,14,0,8,Standard,Annual,652,18,0
619,34,Male,35,11,7,3,Basic,Monthly,970,16,0
21347,19,Male,4,23,1,20,Basic,Quarterly,584,29,0
43342,61,Female,10,29,2,23,Premium,Monthly,818,10,1
52199,49,Female,10,11,10,21,Standard,Annual,269,29,1
3707,59,Female,60,11,1,25,Basic,Monthly,269,29,1
