CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
59078,34,Male,56,29,8,25,Premium,Annual,737,24,1
45529,62,Female,39,19,0,6,Basic,Quarterly,100,10,0
7128,39,Male,8,21,4,23,Standard,Monthly,792,23,0
42544,51,Male,1,22,5,24,Basic,Monthly,231,6,0
49712,49,Female,59,30,0,26,Premium,Quarterly,268,8,1
63479,45,Male,51,15,8,29,Standard,Quarterly,621,7,1
43650,34,Female,26,30,8,22,Basic,Annual,917,4,1
60757,29,Female,45,11,9,28,Standard,Monthly,832,24,1
55729,36,Male,41,13,7,18,Basic,Quarterly,653,18,1
29339,54,Male,31,29,7,30,Standard,Annual,707,6,1
10226,25,Male,17,1,7,12,Basic,Monthly,331,14,0
52463,58,Male,37,2,1,2,Basic,Annual,186,11,1
9117,37,Female,48,16,3,4,Basic,Quarterly,358,4,0
26355,27,Male,28,11,4,17,Basic,Annual,688,26,0
423,43,Male,31,3,2,20,Basic,Annual,406,13,0
11812,58,Female,53,28,0,16,Standard,Annual,410,26,0
21895,40,Female,55,12,4,27,Premium,Annual,729,27,0
42395,43,Female,8,1,2,16,Basic,Annual,934,7,1
40075,65,Male,17,6,8,22,Standard,Annual,481,5,0
7548,43,Female,47,23,1,28,Standard,Annual,872,10,0
41705,19,Male,28,24,0,27,Basic,Quarterly,621,17,0
46348,25,Female,10,15,3,23,Premium,Monthly,170,28,1
17950,59,Female,38,30,9,17,Premium,Quarterly,745,15,1
61699,60,Female,18,13,0,26,Basic,Monthly,421,17,1
54750,19,Male,10,2,3,0,Premium,Annual,408,23,1
55661,63,Male,50,5,7,12,Standard,Annual,243,2,1
11309,21,Male,4,19,6,9,Basic,Monthly,696,20,0
56561,60,Female,32,1,7,2,Basic,Annual,936,22,1
38133,60,Female,7,15,1,4,Standard,Quarterly,818,14,0
9889,52,Female,55,20,8,10,Standard,Quarterly,690,27,0
8889,57,Male,27,17,3,30,Basic,Monthly,992,12,0
62724,32,Male,57,8,9,24,Premium,Monthly,767,3,1
56905,49,Female,4,3,5,13,Basic,Monthly,329,1,1
21705,20,Female,26,19,8,7,Premium,Annual,734,4,0
42066,30,Female,1,11,6,14,Standard,Annual,869,19,0
44143,30,Female,32,29,4,24,Premium,Monthly,981,16,1
2456,23,Female,58,26,4,1,Premium,Quarterly,472,16,0
22893,23,Male,32,15,5,17,Premium,Monthly,277,2,1
15328,56,Female,41,3,0,7,Standard,Monthly,218,18,0
33468,20,Female,54,24,6,12,Basic,Quarterly,851,8,0
58120,41,Female,51,28,0,27,Standard,Monthly,614,14,1
12113,18,Male,26,21,3,0,Standard,Quarterly,189,4,0
62274,44,Female,24,1,7,26,Basic,Annual,282,18,1
29881,18,Female,55,14,8,16,Basic,Monthly,925,9,1
1391,29,Male,24,13,0,28,Basic,Annual,913,2,0
51449,56,Female,56,12,6,22,Premium,Monthly,963,30,1
34529,43,Female,11,16,9,3,Standard,Quarterly,748,17,0
60238,52,Female,24,21,1,25,Standard,Annual,275,23,1
59056,19,Male,46,17,8,19,Standard,Monthly,538,25,1
28153,59,Female,55,14,1,15,Standard,Monthly,970,18,0
39507,63,Female,31,12,8,10,Premium,Monthly,292,21,0
56911,48,Male,24,26,10,28,Basic,Quarterly,825,18,1
36029,59,Female,3,29,9,8,Premium,Quarterly,240,2,0
61734,52,Female,1,16,1,29,Standard,Monthly,131,18,1
26185,26,Female,52,23,2,30,Standard,Monthly,259,20,1
58989,32,Female,37,1,6,23,Premium,Quarterly,660,13,1
36842,57,Male,19,11,1,3,Premium,Monthly,363,11,0
14375,34,Male,38,15,4,28,Standard,Monthly,156,23,0
5361,54,Male,29,10,3,11,Premium,Monthly,282,12,0
21460,42,Male,8,15,1,18,Basic,Monthly,650,26,0
45970,33,Male,30,27,9,28,Premium,Monthly,471,17,1
54322,52,Female,26,6,6,17,Premium,Monthly,952,26,1
5132,34,Female,21,4,10,23,Premium,Annual,591,12,0
31194,54,Male,51,9,0,26,Standard,Quarterly,765,22,0
29059,24,Female,49,26,7,0,Premium,Monthly,718,20,0
46595,46,Male,41,30,7,23,Standard,Annual,877,27,1
22413,63,Female,15,2,2,21,Standard,Annual,997,14,0
7520,59,Female,16,6,1,3,Basic,Quarterly,791,24,0
62681,27,Male,44,6,10,25,Basic,Monthly,649,25,1
39890,61,Male,15,27,0,17,Premium,Annual,877,18,0
18516,52,Female,10,5,8,4,Basic,Monthly,814,5,1
25673,40,Female,24,11,1,25,Basic,Quarterly,799,4,0
22214,22,Female,28,2,5,1,Standard,Monthly,204,15,0
31526,24,Male,58,28,10,2,Premium,Annual,893,6,0
4059,60,Male,50,3,4,5,Premium,Monthly,247,14,1
4110,61,Female,6,24,3,13,Standard,Quarterly,612,16,0
53589,31,Female,25,22,7,16,Premium,Annual,585,25,1
10272,24,Female,4,11,6,29,Premium,Quarterly,813,14,0
17002,48,Female,42,2,3,11,Standard,Quarterly,169,13,0
17568,46,Male,53,25,1,6,Premium,Annual,647,7,0
52638,64,Female,25,4,5,8,Premium,Quarterly,799,1,1
1679,33,Female,1,14,0,30,Standard,Monthly,194,15,1
16735,21,Female,9,26,8,25,Standard,Quarterly,450,12,1
54579,58,Male,29,17,8,17,Basic,Quarterly,269,14,1
45936,59,Male,59,28,9,22,Premium,Monthly,803,6,1
11078,55,Male,12,27,6,15,Basic,Quarterly,652,30,0
61892,19,Male,27,14,6,29,Basic,Quarterly,326,30,1
174,56,Female,36,4,4,21,Premium,Quarterly,946,30,1
46514,47,Male,59,16,5,25,Standard,Annual,323,4,1
33519,39,Male,48,28,10,17,Premium,Annual,367,4,1
32293,49,Female,35,24,4,12,Basic,Annual,238,1,0
26481,38,Male,50,16,6,10,Standard,Annual,546,18,0
59290,20,Male,54,2,7,29,Premium,Monthly,269,11,1
3123,39,Female,27,20,4,8,Basic,Monthly,590,1,0
17055,58,Male,19,27,1,0,Premium,Monthly,847,11,0
39530,59,Male,49,22,10,25,Basic,Quarterly,187,4,1
57318,40,Female,12,17,4,29,Premium,Monthly,776,1,1
36661,60,Male,51,26,5,4,Standard,Monthly,147,11,0
7622,51,Male,38,25,6,18,Premium,Annual,768,5,1
58254,52,Female,42,4,5,23,Premium,Monthly,120,26,1
6648,27,Female,25,15,7,0,Premium,Quarterly,237,19,0
20215,32,Male,3,29,7,11,Basic,Annual,351,8,0
51251,41,Female,29,10,5,20,Standard,Quarterly,652,11,1
42906,22,Female,30,3,3,6,Premium,Annual,280,8,0
43838,27,Male,8,14,10,3,Basic,Annual,758,5,0
51424,52,Female,31,10,4,29,Standard,Monthly,999,2,1
34595,60,Female,9,17,0,25,Basic,Quarterly,798,29,0
16656,51,Female,15,4,6,10,Basic,Quarterly,823,29,1
42456,44,Female,8,22,7,22,Premium,Annual,384,16,1
15492,21,Male,26,18,0,12,Basic,Annual,512,8,0
57525,23,Female,33,30,8,18,Premium,Annual,802,22,1
60653,49,Female,23,24,6,24,Premium,Monthly,619,10,1
60738,31,Female,45,9,8,29,Basic,Quarterly,385,24,1
45654,43,Female,28,24,9,19,Premium,Annual,828,2,1
47557,28,Female,45,28,6,20,Standard,Annual,177,3,1
50376,44,Female,48,9,8,30,Premium,Monthly,142,22,1
29825,32,Male,48,23,9,25,Premium,Quarterly,758,28,1
35961,39,Male,25,20,3,21,Standard,Annual,402,14,0
31214,51,Female,35,14,7,26,Standard,Monthly,510,27,1
52504,39,Male,38,20,9,17,Basic,Quarterly,401,6,1
48693,18,Female,55,30,6,23,Basic,Monthly,520,13,1
7886,44,Female,29,18,6,17,Standard,Quarterly,952,3,1
47043,41,Female,27,10,2,30,Basic,Monthly,983,20,1
45405,59,Female,4,19,9,12,Premium,Quarterly,883,22,0
42842,63,Female,46,9,3,6,Standard,Annual,492,19,0
43589,46,Male,42,2,9,19,Basic,Monthly,638,23,1
49570,51,Female,7,11,8,30,Standard,Monthly,930,5,1
41183,52,Female,35,5,6,1,Basic,Annual,121,5,1
47447,59,Female,6,13,3,24,Premium,Monthly,391,22,1
25263,62,Female,56,12,5,30,Premium,Monthly,115,25,1
2586,61,Male,51,14,2,19,Premium,Annual,760,20,0
52654,60,Male,26,11,10,20,Standard,Quarterly,566,5,1
64025,39,Female,35,27,10,21,Standard,Quarterly,228,3,1
23860,51,Male,43,12,6,11,Standard,Monthly,864,1,0
23937,20,Female,26,24,5,0,Premium,Annual,604,15,0
49597,54,Female,48,16,6,19,Basic,Monthly,864,29,1
62147,62,Female,22,19,3,25,Basic,Monthly,614,5,1
42513,57,Female,58,9,2,7,Basic,Monthly,269,13,0
15358,28,Male,29,15,8,28,Premium,Monthly,529,15,1
63956,60,Female,4,26,0,26,Premium,Monthly,921,24,1
28263,39,Male,21,22,5,15,Standard,Monthly,107,16,0
61990,50,Female,31,19,0,22,Basic,Quarterly,158,14,1
14702,41,Male,35,12,5,17,Premium,Quarterly,951,27,1
33987,24,Female,45,16,8,14,Standard,Annual,507,5,0
62221,27,Male,43,6,7,29,Basic,Annual,284,28,1
43475,45,Male,22,7,7,8,Standard,Monthly,618,1,0
1121,45,Female,24,5,1,23,Basic,Quarterly,693,16,0
45383,49,Female,26,19,6,22,Premium,Quarterly,790,5,1
54642,65,Female,48,3,7,1,Basic,Annual,923,22,1
16385,56,Female,52,22,3,20,Basic,Monthly,478,27,0
47506,51,Male,8,2,0,18,Premium,Annual,882,22,1
5490,36,Female,1,30,4,22,Premium,Quarterly,999,6,0
14999,48,Male,51,1,4,20,Standard,Annual,599,13,0
38200,49,Female,23,4,3,3,Basic,Monthly,183,3,0
33620,52,Male,57,17,0,14,Premium,Annual,257,21,0
1936,36,Female,1,17,10,10,Standard,Quarterly,535,3,0
29572,63,Male,18,3,5,16,Premium,Monthly,603,14,1
19633,64,Male,41,11,6,6,Standard,Monthly,350,8,0
2973,49,Female,7,28,10,21,Basic,Annual,876,7,0
16525,32,Female,14,10,2,21,Premium,Monthly,386,12,1
51419,58,Female,45,2,8,8,Basic,Monthly,806,11,1
13435,45,Male,24,9,4,13,Basic,Monthly,604,10,0
57881,34,Male,54,2,8,20,Basic,Annual,618,16,1
19864,27,Female,55,27,10,28,Standard,Monthly,937,11,1
24247,22,Female,17,19,1,28,Standard,Annual,569,24,0
56182,50,Male,24,16,5,25,Premium,Quarterly,334,12,1
6152,35,Male,33,26,6,15,Standard,Annual,341,5,0
17401,25,Female,33,1,6,12,Standard,Annual,394,30,0
23504,20,Female,5,14,4,5,Premium,Quarterly,182,16,0
16331,55,Male,32,5,2,21,Standard,Monthly,945,30,0
34067,55,Female,14,29,7,13,Premium,Annual,304,12,0
31650,56,Male,40,21,8,8,Basic,Monthly,671,2,0
20638,20,Male,35,29,5,18,Standard,Quarterly,593,16,1
19683,62,Male,9,13,8,12,Premium,Annual,350,25,0
31036,51,Female,41,17,5,14,Premium,Annual,797,18,0
25562,20,Female,30,29,0,9,Basic,Monthly,171,19,0
7055,57,Male,59,29,0,16,Basic,Monthly,939,16,0
59378,34,Male,31,12,9,24,Standard,Monthly,458,6,1
25399,60,Female,9,14,9,17,Standard,Annual,634,6,0
50967,57,Male,44,17,5,21,Standard,Annual,195,9,1
45989,55,Female,11,4,8,11,Premium,Monthly,764,12,1
24912,64,Male,51,6,4,6,Premium,Quarterly,771,30,0
60507,60,Male,10,1,8,8,Basic,Annual,488,10,1
42536,43,Male,29,24,0,19,Premium,Annual,652,30,0
53887,52,Female,54,1,4,20,Standard,Quarterly,643,7,1
10874,45,Male,29,11,10,23,Basic,Monthly,529,3,1
42324,26,Male,5,11,3,21,Basic,Quarterly,157,21,0
48251,65,Female,15,7,3,28,Premium,Quarterly,277,30,1
22034,63,Female,14,1,3,26,Basic,Quarterly,440,17,1
44847,19,Female,11,17,6,8,Basic,Quarterly,531,11,0
6519,36,Male,35,11,2,22,Standard,Monthly,469,12,0
60964,51,Female,27,4,9,8,Standard,Annual,283,16,1
60980,33,Female,30,4,5,20,Premium,Monthly,471,3,1
45229,38,Male,38,12,0,9,Standard,Monthly,998,4,0
53730,56,Male,25,20,10,16,Basic,Quarterly,234,27,1
37560,19,Male,54,28,3,28,Standard,Quarterly,294,26,0
30468,46,Female,49,9,3,8,Standard,Monthly,526,16,0
23121,37,Female,55,11,0,19,Basic,Quarterly,996,4,0
2685,52,Male,24,8,3,12,Premium,Annual,639,24,0
6679,51,Male,25,20,5,0,Standard,Annual,357,13,0
42102,41,Male,58,6,0,20,Standard,Monthly,395,8,0
59043,34,Female,58,29,7,19,Standard,Annual,590,15,1
17323,37,Male,16,13,7,10,Basic,Quarterly,789,8,0
48271,26,Female,6,16,2,27,Basic,Quarterly,231,20,1
18181,32,Male,52,3,2,17,Premium,Quarterly,531,18,0
25484,27,Male,35,19,10,28,Basic,Annual,571,16,1
41199,25,Male,50,12,4,6,Basic,Quarterly,428,9,0
16828,60,Male,58,14,2,30,Standard,Annual,381,24,0
11745,20,Female,4,10,4,20,Premium,Annual,171,25,0
48893,31,Female,5,5,1,23,Premium,Quarterly,361,9,1
38236,63,Female,53,14,1,20,Premium,Monthly,247,29,0
12037,61,Male,35,10,4,2,Premium,Annual,736,17,0
10953,48,Male,60,17,4,4,Premium,Quarterly,979,17,0
58625,51,Female,27,4,6,11,Basic,Quarterly,345,26,1
40103,46,Female,53,12,1,30,Premium,Quarterly,927,28,0
63096,27,Female,54,29,1,25,Basic,Monthly,418,2,1
26114,47,Female,33,7,8,15,Basic,Quarterly,113,12,0
15811,34,Male,36,18,4,24,Basic,Quarterly,279,6,0
59199,27,Female,12,9,10,25,Premium,Monthly,721,19,1
59834,23,Female,7,2,7,30,Standard,Annual,623,10,1
17022,24,Male,28,1,9,16,Basic,Monthly,388,1,1
34819,61,Female,49,22,5,20,Standard,Quarterly,176,22,1
21577,63,Female,36,29,7,4,Basic,Monthly,524,25,0
49836,35,Female,16,29,9,30,Basic,Monthly,113,18,1
36785,42,Male,22,12,4,29,Premium,Annual,902,15,0
48879,21,Female,2,10,9,29,Standard,Monthly,255,29,1
55622,51,Female,40,29,4,24,Premium,Monthly,573,3,1
7260,63,Male,8,1,4,21,Basic,Monthly,637,23,1
44893,39,Female,60,9,10,5,Premium,Monthly,699,19,0
27381,35,Male,45,4,5,11,Standard,Monthly,910,30,0
55529,19,Female,45,27,7,16,Premium,Monthly,689,1,1
56617,33,Male,57,3,7,23,Premium,Monthly,248,1,1
15307,46,Female,15,19,7,25,Basic,Quarterly,919,15,0
63304,22,Female,36,4,1,29,Standard,Quarterly,380,15,1
33118,18,Male,29,12,10,21,Premium,Annual,816,24,1
40457,31,Female,30,11,2,9,Standard,Annual,853,19,0
59467,30,Male,36,26,7,17,Basic,Monthly,987,21,1
19975,48,Female,22,15,6,28,Premium,Annual,370,14,1
613,43,Male,33,26,6,23,Premium,Annual,196,5,1
25589,61,Male,40,7,8,0,Standard,Annual,455,12,0
39942,45,Male,2,17,1,16,Standard,Annual,789,29,0
39909,65,Male,56,6,1,25,Standard,Annual,921,2,0
2446,30,Female,27,20,8,30,Premium,Quarterly,724,3,1
48107,22,Male,42,17,5,29,Basic,Monthly,505,13,1
8371,58,Female,42,29,9,28,Standard,Monthly,257,11,1
53898,43,Female,53,15,6,22,Premium,Monthly,375,25,1
44064,51,Female,24,23,2,21,Premium,Quarterly,950,21,0
31109,25,Male,25,3,8,9,Basic,Annual,374,29,0
35303,59,Male,34,13,10,12,Standard,Annual,407,23,0
27449,36,Male,5,13,9,6,Basic,Annual,840,14,0
53644,36,Female,2,29,3,23,Basic,Annual,406,8,1
58851,58,Female,38,20,8,30,Basic,Annual,560,24,1
32766,28,Male,56,17,7,2,Standard,Quarterly,155,20,0
40793,30,Female,50,9,5,5,Standard,Monthly,760,27,0
49215,20,Female,38,20,4,26,Standard,Quarterly,346,24,1
11376,18,Male,16,13,10,18,Standard,Monthly,143,16,0
51231,33,Female,54,19,8,23,Basic,Annual,693,20,1
49692,40,Female,58,21,10,30,Basic,Quarterly,788,27,1
59806,39,Male,31,5,10,18,Standard,Annual,162,24,1
58635,40,Male,54,22,9,19,Standard,Monthly,148,20,1
56088,27,Female,19,29,10,22,Standard,Monthly,877,12,1
59427,60,Female,10,3,5,2,Premium,Quarterly,994,28,1
1615,35,Male,24,15,7,25,Standard,Quarterly,141,29,1
56396,54,Male,55,4,10,24,Premium,Quarterly,373,5,1
56157,43,Female,37,11,5,30,Basic,Quarterly,823,13,1
35642,42,Female,26,5,1,2,Standard,Annual,717,15,0
16198,53,Female,25,4,1,30,Premium,Annual,641,29,0
14142,39,Male,5,29,1,14,Premium,Quarterly,994,10,0
57189,49,Female,37,20,9,20,Basic,Monthly,343,29,1
63448,54,Female,49,10,1,28,Basic,Monthly,483,9,1
30167,41,Female,48,2,6,8,Premium,Quarterly,461,2,0
9768,29,Male,2,16,3,9,Standard,Annual,716,26,0
13543,28,Male,60,17,3,14,Basic,Monthly,402,14,0
12061,64,Female,3,13,10,8,Premium,Monthly,163,16,0
49849,65,Female,37,1,7,21,Basic,Annual,512,4,1
13957,28,Male,20,19,6,0,Premium,Annual,101,26,0
7880,33,Female,2,24,2,8,Standard,Annual,343,18,0
22638,25,Male,29,22,2,14,Standard,Monthly,466,23,0
16767,55,Male,54,21,5,3,Basic,Annual,563,14,0
5992,47,Male,52,11,9,19,Premium,Monthly,586,25,1
54348,45,Male,46,20,8,28,Standard,Annual,800,9,1
11816,45,Female,31,2,9,15,Basic,Annual,336,1,0
19688,43,Female,1,29,5,16,Standard,Monthly,258,10,0
60962,53,Female,8,4,6,19,Premium,Quarterly,869,6,1
14121,46,Male,54,17,10,12,Standard,Quarterly,740,13,0
22934,33,Male,38,6,8,26,Standard,Quarterly,131,22,1
27054,56,Female,51,26,6,1,Basic,Monthly,998,3,0
38167,65,Female,41,27,5,13,Basic,Annual,113,23,0
43723,23,Female,13,3,5,4,Standard,Monthly,471,14,0
31059,53,Female,57,6,6,0,Standard,Quarterly,592,1,0
11695,40,Female,55,6,9,27,Premium,Annual,713,28,1
26571,59,Female,33,19,8,20,Basic,Annual,776,23,1
12098,49,Male,57,25,0,11,Standard,Quarterly,290,27,0
43047,22,Female,42,29,10,15,Premium,Monthly,709,9,0
18937,44,Male,24,16,2,23,Premium,Quarterly,694,3,0
49792,61,Male,33,7,6,30,Basic,Quarterly,611,20,1
3525,24,Female,60,13,2,15,Standard,Quarterly,580,1,0
4864,63,Female,42,21,5,17,Basic,Monthly,958,4,1
3043,19,Male,37,12,0,6,Premium,Quarterly,299,27,0
31573,48,Male,21,14,5,15,Basic,Annual,801,21,0
42559,51,Female,48,30,2,11,Premium,Monthly,913,20,0
44531,30,Female,45,17,4,28,Basic,Annual,310,20,1
822,48,Male,42,20,6,29,Basic,Quarterly,636,26,1
62229,63,Female,8,9,2,28,Standard,Monthly,862,28,1
48131,63,Female,26,19,7,17,Standard,Monthly,996,19,1
62595,55,Female,48,5,9,19,Standard,Quarterly,632,14,1
64288,27,Female,54,22,6,22,Basic,Annual,227,3,1
1173,22,Male,1,25,8,25,Premium,Annual,502,13,0
57118,23,Male,33,10,6,18,Premium,Quarterly,284,2,1
47377,62,Female,20,4,8,27,Premium,Annual,947,26,1
42040,18,Male,57,6,5,16,Basic,Annual,525,19,1
4894,18,Female,59,4,1,23,Premium,Annual,211,13,1
6689,22,Female,25,28,3,16,Premium,Monthly,834,30,0
24026,59,Female,26,20,9,27,Basic,Quarterly,989,4,1
38203,31,Female,17,2,2,4,Premium,Annual,472,17,0
61830,56,Female,33,18,6,18,Premium,Monthly,778,14,1
58165,59,Male,24,18,6,26,Premium,Monthly,195,18,1
28220,43,Male,48,3,10,10,Premium,Annual,708,29,0
57750,62,Male,59,2,10,2,Premium,Quarterly,716,3,1
52597,52,Female,35,22,10,18,Standard,Quarterly,164,29,1
39704,19,Male,51,20,10,29,Basic,Annual,114,8,1
51269,57,Female,60,1,4,0,Basic,Monthly,195,23,1
57698,58,Male,52,25,6,18,Basic,Annual,965,8,1
51948,39,Female,56,14,5,20,Premium,Monthly,741,7,1
3939,25,Female,49,21,3,25,Standard,Quarterly,836,21,0
54235,38,Female,51,1,2,20,Premium,Annual,193,5,1
44612,58,Female,28,13,9,27,Basic,Quarterly,887,19,1
6242,24,Female,20,24,10,7,Basic,Monthly,328,3,0
3937,61,Male,44,5,10,3,Standard,Monthly,495,28,1
13982,59,Male,48,17,5,17,Premium,Quarterly,552,17,1
38208,57,Female,33,16,4,6,Standard,Monthly,992,18,0
40974,58,Male,50,5,3,27,Premium,Quarterly,479,1,0
13195,65,Female,21,5,1,26,Premium,Quarterly,411,26,1
38939,58,Female,54,20,4,2,Basic,Quarterly,665,3,0
10317,47,Female,14,19,6,14,Basic,Quarterly,617,22,0
23846,38,Female,47,9,2,0,Basic,Quarterly,312,14,0
28200,28,Female,25,23,4,21,Premium,Monthly,632,16,1
51982,18,Male,57,19,10,30,Basic,Annual,891,15,1
21007,29,Male,10,25,4,20,Standard,Quarterly,432,1,0
3163,55,Male,44,30,4,21,Premium,Quarterly,791,7,0
60746,32,Male,38,19,5,30,Basic,Monthly,635,10,1
37315,57,Male,31,16,6,19,Standard,Monthly,783,6,1
49972,37,Female,47,9,8,18,Basic,Annual,257,9,1
13998,39,Female,14,3,5,27,Premium,Quarterly,515,6,0
25369,33,Female,24,2,0,28,Basic,Annual,316,14,1
57895,41,Male,56,21,8,19,Basic,Monthly,128,8,1
26121,61,Female,43,27,4,22,Premium,Quarterly,929,4,0
49806,35,Female,51,29,0,30,Premium,Monthly,645,4,1
17799,65,Male,12,30,8,13,Basic,Annual,222,27,0
354,28,Female,34,28,9,8,Standard,Quarterly,672,27,0
60038,53,Female,21,4,9,16,Basic,Quarterly,729,15,1
55745,41,Female,28,2,6,25,Premium,Annual,635,26,1
17004,35,Male,38,4,0,7,Basic,Annual,536,8,0
49594,41,Female,45,6,7,25,Basic,Quarterly,924,16,1
63801,36,Female,49,25,2,27,Premium,Quarterly,399,19,1
52430,59,Female,13,2,8,3,Standard,Quarterly,819,28,1
41992,32,Female,29,13,9,9,Standard,Quarterly,286,6,0
39682,40,Male,59,25,1,26,Basic,Quarterly,599,25,0
52516,58,Female,13,17,7,27,Premium,Quarterly,169,9,1
46378,24,Female,55,15,3,22,Standard,Quarterly,282,18,1
11283,46,Male,40,15,1,22,Basic,Annual,144,10,0
39681,39,Male,24,6,8,7,Basic,Monthly,668,5,0
58052,54,Male,25,4,8,17,Standard,Quarterly,726,23,1
22471,25,Male,8,23,4,15,Premium,Monthly,785,28,0
61871,42,Female,39,6,7,24,Basic,Quarterly,429,13,1
55097,24,Female,44,2,9,27,Basic,Monthly,438,7,1
58331,63,Female,34,22,5,20,Standard,Monthly,374,6,1
14980,53,Male,48,6,4,26,Premium,Quarterly,843,10,0
60204,18,Female,35,17,8,27,Standard,Quarterly,995,3,1
24343,31,Female,48,20,6,19,Basic,Quarterly,473,11,1
3966,62,Female,25,6,9,20,Premium,Annual,720,18,1
11253,64,Male,18,6,4,7,Standard,Monthly,337,20,0
28402,45,Female,27,2,8,27,Premium,Monthly,899,4,1
41135,40,Male,2,6,8,9,Premium,Quarterly,153,7,0
11849,35,Female,11,24,1,30,Basic,Annual,233,15,1
46734,26,Male,27,23,8,23,Basic,Monthly,253,27,1
35608,60,Male,36,19,8,15,Basic,Quarterly,456,1,0
46539,18,Female,44,16,7,26,Basic,Annual,605,16,1
44431,41,Male,26,24,7,30,Standard,Annual,736,2,1
52246,46,Male,55,30,9,27,Premium,Annual,975,16,1
55361,55,Male,38,3,9,7,Basic,Annual,220,21,1
25950,52,Male,34,19,2,29,Standard,Quarterly,315,17,0
16433,55,Male,60,4,10,8,Standard,Annual,418,10,1
44728,61,Male,12,11,4,28,Premium,Quarterly,467,19,0
37741,36,Male,23,2,5,20,Standard,Quarterly,714,8,0
48876,57,Female,35,1,7,3,Premium,Monthly,264,25,1
16061,23,Female,45,17,9,0,Basic,Quarterly,781,11,0
1791,42,Male,27,30,3,10,Standard,Annual,451,30,0
23709,31,Female,59,7,5,18,Basic,Annual,859,5,1
62422,53,Female,42,1,9,4,Basic,Quarterly,426,25,1
46779,31,Male,32,29,8,29,Standard,Monthly,297,14,1
43249,51,Female,23,24,4,19,Premium,Quarterly,524,15,0
42525,31,Male,32,18,7,22,Basic,Quarterly,758,15,1
25023,26,Female,3,2,2,29,Premium,Monthly,322,16,1
1867,18,Male,29,10,4,4,Premium,Quarterly,506,17,0
24512,25,Female,49,16,4,8,Basic,Annual,606,22,0
41016,48,Female,29,21,6,16,Standard,Quarterly,388,14,1
37734,43,Male,28,27,1,6,Premium,Quarterly,691,19,0
45869,55,Female,54,25,8,29,Standard,Quarterly,196,15,1
25148,49,Female,50,25,9,23,Standard,Annual,307,14,1
40744,30,Female,3,12,1,27,Premium,Monthly,362,8,1
51333,32,Male,57,23,6,19,Premium,Quarterly,247,1,1
1438,30,Female,35,11,7,12,Standard,Monthly,964,24,0
16546,52,Male,56,27,0,15,Basic,Quarterly,232,8,0
36409,65,Male,30,23,8,7,Basic,Annual,339,7,0
24490,58,Female,29,17,7,7,Standard,Monthly,999,14,0
57661,60,Female,42,26,7,29,Standard,Annual,956,21,1
57328,32,Male,37,19,5,17,Standard,Annual,163,8,1
58651,58,Female,58,12,6,17,Standard,Annual,185,19,1
5890,27,Male,34,16,0,25,Premium,Monthly,870,17,0
6336,61,Male,44,11,10,30,Basic,Annual,862,10,1
886,56,Female,59,2,10,19,Premium,Annual,846,21,1
22617,55,Male,28,11,8,13,Premium,Quarterly,432,30,0
19904,56,Female,53,20,1,21,Premium,Annual,568,15,0
45132,20,Male,38,12,5,2,Premium,Annual,921,25,0
45003,61,Female,36,14,0,30,Premium,Annual,675,12,0
24092,28,Female,24,23,10,4,Standard,Monthly,356,27,0
58030,25,Female,56,16,5,19,Standard,Annual,845,6,1
17615,25,Male,58,17,0,26,Premium,Annual,665,14,0
58397,25,Female,60,13,5,20,Premium,Annual,742,7,1
5772,21,Female,35,13,0,25,Standard,Annual,679,2,0
32657,63,Female,7,20,1,15,Premium,Annual,777,11,0
3376,21,Female,21,14,3,14,Premium,Monthly,133,20,0
2427,63,Male,20,19,7,28,Basic,Annual,778,26,0
62605,52,Female,57,2,10,9,Premium,Monthly,897,14,1
12430,44,Female,3,29,6,6,Basic,Quarterly,620,25,0
11866,20,Female,50,17,9,1,Standard,Monthly,841,11,0
23562,49,Female,16,30,4,16,Standard,Annual,798,30,0
331,52,Male,37,17,5,10,Premium,Monthly,476,1,0
52578,58,Female,29,1,8,10,Basic,Monthly,576,30,1
48983,30,Male,37,5,5,24,Premium,Quarterly,978,15,1
45644,54,Female,56,10,8,12,Premium,Monthly,890,23,0
35130,48,Female,60,9,2,19,Premium,Annual,759,18,0
60267,50,Female,27,21,1,27,Premium,Monthly,736,12,1
17803,60,Male,44,15,9,13,Basic,Quarterly,981,23,0
923,29,Female,19,27,9,27,Basic,Monthly,435,22,1
2230,57,Female,30,13,5,11,Basic,Quarterly,437,11,0
59751,61,Male,20,3,4,1,Basic,Monthly,417,15,1
31738,47,Male,31,1,8,7,Standard,Annual,856,19,0
16564,21,Female,49,21,4,14,Standard,Annual,415,24,0
7940,44,Male,2,29,4,5,Premium,Monthly,832,3,0
36062,61,Female,11,19,6,30,Premium,Quarterly,861,12,0
30416,18,Female,31,27,8,18,Basic,Annual,933,29,1
31844,32,Male,12,19,2,6,Basic,Annual,221,18,0
29136,61,Female,10,9,1,3,Premium,Monthly,776,5,0
29399,20,Female,7,8,4,13,Premium,Quarterly,262,2,0
11957,48,Female,55,10,6,21,Standard,Quarterly,750,26,1
18280,27,Female,41,15,0,16,Standard,Quarterly,235,27,0
45390,18,Female,13,2,10,12,Standard,Annual,479,29,0
