CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
59175,63,Female,11,4,7,6,Basic,Quarterly,964,22,1
7399,43,Female,11,28,5,23,Standard,Monthly,596,21,1
61170,28,Female,58,19,6,25,Standard,Monthly,681,10,1
43341,46,Female,4,22,4,19,Standard,Monthly,920,6,0
27945,32,Female,7,16,10,5,Premium,Annual,754,20,0
56338,29,Female,25,28,4,29,Premium,Annual,437,19,1
63941,34,Female,25,27,7,27,Standard,Quarterly,512,5,1
43685,41,Male,49,21,2,19,Standard,Annual,680,19,0
11393,44,Female,46,3,8,4,Premium,Quarterly,217,16,0
33998,53,Female,47,5,3,14,Premium,Monthly,653,15,0
38103,27,Female,55,29,2,21,Premium,Annual,839,25,0
28291,34,Female,15,29,2,15,Basic,Quarterly,251,1,0
33269,36,Male,4,9,4,28,Basic,Monthly,867,25,0
457,30,Male,53,7,9,20,Standard,Annual,307,8,1
33397,23,Female,46,14,3,30,Standard,Quarterly,837,2,0
64221,47,Male,30,9,5,22,Standard,Annual,683,9,1
12012,60,Female,22,1,4,29,Basic,Quarterly,182,1,1
12490,53,Male,17,24,8,8,Basic,Annual,570,24,0
58914,62,Female,12,4,10,29,Premium,Annual,309,20,1
1459,64,Male,23,30,6,3,Basic,Annual,282,9,0
4732,35,Male,42,15,3,24,Standard,Monthly,169,24,0
11252,28,Female,49,7,4,11,Basic,Monthly,810,16,0
10552,22,Female,10,8,8,1,Basic,Monthly,817,6,0
35479,50,Male,42,22,5,30,Premium,Annual,992,14,1
22338,25,Female,22,10,0,29,Basic,Quarterly,168,10,1
37779,23,Female,33,22,1,2,Premium,Annual,453,10,0
44048,32,Male,10,12,9,24,Standard,Annual,679,25,0
1577,39,Female,42,10,5,13,Premium,Quarterly,687,4,0
43409,62,Male,52,18,10,27,Premium,Annual,306,25,1
24011,63,Male,31,24,3,13,Basic,Monthly,234,13,0
63532,63,Male,6,5,4,4,Basic,Monthly,851,8,1
60031,61,Male,43,26,5,27,Premium,Monthly,847,11,1
10374,30,Female,15,7,2,1,Premium,Annual,677,29,0
7146,46,Female,14,21,8,2,Basic,Annual,985,19,0
20844,60,Female,22,22,2,17,Premium,Annual,809,29,0
1617,37,Male,50,16,5,23,Premium,Annual,358,14,1
28515,62,Male,43,25,4,28,Basic,Annual,827,5,0
47711,54,Female,21,2,9,22,Premium,Quarterly,806,12,1
22764,33,Female,1,16,4,17,Standard,Monthly,852,15,0
23225,30,Female,21,16,7,29,Premium,Annual,107,22,1
42272,34,Male,28,18,4,20,Standard,Monthly,531,3,0
23872,27,Female,43,27,2,26,Premium,Quarterly,714,17,0
36166,36,Male,54,29,10,22,Standard,Quarterly,931,22,1
48292,48,Male,37,20,8,17,Standard,Annual,773,5,1
61150,22,Female,23,16,10,27,Basic,Monthly,997,7,1
27779,20,Male,9,29,8,4,Premium,Monthly,472,7,0
33861,34,Male,7,8,2,29,Premium,Annual,388,15,0
58333,26,Female,41,8,5,19,Basic,Annual,513,8,1
3110,46,Male,51,27,2,14,Premium,Quarterly,119,19,0
20348,29,Male,3,9,4,25,Standard,Annual,903,10,0
47850,51,Female,2,17,4,29,Basic,Quarterly,456,7,1
41866,18,Female,24,26,6,23,Standard,Quarterly,445,22,1
22451,30,Female,52,18,7,17,Basic,Quarterly,579,24,1
10020,33,Female,30,10,6,25,Basic,Monthly,166,11,1
36497,58,Male,32,13,6,26,Premium,Monthly,406,9,1
2826,36,Male,45,3,3,9,Standard,Annual,233,16,0
38067,38,Female,53,13,10,16,Basic,Monthly,239,12,1
29178,39,Female,50,20,9,1,Standard,Monthly,515,28,0
59705,54,Male,16,3,4,3,Basic,Monthly,779,16,1
32499,20,Female,60,19,7,25,Premium,Quarterly,275,3,1
55235,55,Female,41,21,7,22,Basic,Quarterly,929,8,1
48754,65,Male,31,18,5,27,Standard,Quarterly,766,11,1
45964,36,Female,9,9,10,26,Premium,Annual,210,3,1
62299,32,Female,37,29,5,19,Premium,Quarterly,757,7,1
20206,56,Female,51,28,2,17,Standard,Annual,726,6,0
9368,64,Female,11,11,3,2,Premium,Annual,711,4,0
60488,54,Male,50,19,5,22,Premium,Quarterly,556,23,1
61963,38,Female,28,27,5,16,Standard,Monthly,668,29,1
667,19,Female,10,5,3,20,Premium,Quarterly,536,4,0
35026,52,Female,29,2,3,8,Standard,Annual,461,18,0
40062,64,Female,14,21,4,17,Basic,Annual,414,5,0
36223,18,Female,43,19,1,27,Basic,Quarterly,577,14,0
26393,26,Male,10,23,4,26,Standard,Monthly,629,11,0
39127,28,Male,31,18,1,28,Premium,Quarterly,270,5,0
34693,52,Female,17,13,5,21,Premium,Quarterly,365,16,1
14281,58,Male,4,8,0,19,Basic,Annual,978,28,0
30175,20,Male,25,4,6,4,Premium,Quarterly,768,13,0
28208,61,Male,32,12,7,23,Basic,Monthly,613,8,1
4093,25,Male,54,10,0,18,Basic,Quarterly,213,8,0
13803,38,Female,56,18,10,24,Premium,Annual,109,21,1
55270,27,Female,54,27,3,28,Basic,Monthly,822,10,1
24735,57,Female,35,25,8,13,Basic,Annual,915,3,0
47536,59,Male,33,5,5,11,Premium,Monthly,424,28,1
17395,58,Male,59,19,2,14,Standard,Monthly,727,15,0
1081,47,Female,33,23,6,7,Standard,Quarterly,186,20,0
15580,18,Male,60,29,10,21,Standard,Monthly,326,23,1
35220,34,Male,15,7,6,16,Basic,Monthly,578,10,0
31338,51,Female,7,3,6,17,Standard,Quarterly,563,3,1
40143,39,Female,30,20,8,13,Premium,Quarterly,120,26,0
40939,21,Male,32,9,6,19,Premium,Monthly,932,3,1
29002,62,Female,55,3,2,29,Basic,Annual,705,17,0
51708,23,Male,39,16,10,21,Standard,Quarterly,243,28,1
54688,20,Male,58,14,10,22,Standard,Annual,206,21,1
33191,39,Male,3,2,2,2,Premium,Monthly,294,8,0
40948,57,Female,37,20,8,11,Standard,Monthly,890,21,0
49726,22,Female,24,4,5,22,Standard,Annual,318,9,1
16603,57,Male,18,7,9,13,Standard,Quarterly,969,17,0
37545,50,Female,40,19,10,14,Standard,Quarterly,917,3,0
40644,39,Male,45,12,2,26,Standard,Monthly,981,23,0
15656,22,Female,46,23,5,30,Premium,Quarterly,214,2,1
31901,49,Male,24,26,1,26,Premium,Quarterly,655,29,0
59519,58,Female,18,5,2,27,Basic,Quarterly,255,25,1
12293,29,Female,3,10,7,8,Premium,Monthly,370,2,0
8303,29,Male,56,13,1,29,Premium,Annual,715,12,0
58024,57,Female,36,30,8,20,Premium,Quarterly,934,26,1
49867,52,Female,18,1,4,6,Basic,Quarterly,939,10,1
35425,47,Male,6,8,4,30,Premium,Quarterly,945,29,0
25577,21,Female,16,23,5,19,Premium,Quarterly,784,23,0
7414,43,Male,27,24,1,28,Standard,Annual,680,25,0
63812,47,Female,36,13,7,23,Basic,Quarterly,789,21,1
4242,26,Female,53,30,4,8,Standard,Annual,841,19,0
5873,54,Female,21,7,4,19,Premium,Quarterly,766,6,0
48798,46,Male,38,4,10,19,Basic,Annual,196,12,1
25143,21,Female,7,10,7,12,Standard,Annual,959,10,0
44168,64,Male,58,25,1,21,Standard,Monthly,956,26,0
51037,48,Female,54,11,8,20,Basic,Monthly,330,9,1
24765,62,Female,51,28,7,17,Standard,Quarterly,960,7,1
4199,26,Male,10,21,3,10,Standard,Quarterly,158,28,0
36515,40,Male,49,2,7,20,Standard,Annual,522,28,1
57495,45,Female,34,26,4,22,Basic,Quarterly,254,24,1
56089,46,Female,28,15,2,28,Standard,Monthly,970,8,1
22074,53,Male,30,24,10,9,Basic,Annual,365,5,0
5870,25,Female,7,25,3,24,Basic,Quarterly,739,24,0
33100,46,Male,6,10,6,17,Standard,Annual,147,17,0
45963,57,Female,29,4,4,18,Standard,Quarterly,376,13,1
23341,54,Male,23,6,8,0,Standard,Quarterly,228,30,0
48857,42,Female,44,13,9,25,Basic,Annual,411,2,1
5265,33,Female,6,5,1,2,Premium,Annual,483,6,0
2844,65,Male,41,14,2,21,Standard,Monthly,506,23,0
48349,19,Female,34,2,3,4,Basic,Annual,113,21,1
16464,28,Female,22,24,4,17,Standard,Quarterly,365,21,0
7293,56,Male,30,13,6,27,Basic,Monthly,294,2,1
54165,53,Female,22,11,6,27,Basic,Annual,136,5,1
63867,28,Female,10,24,4,27,Standard,Quarterly,469,22,1
4062,42,Female,39,1,0,6,Basic,Monthly,543,27,0
56235,33,Male,56,3,5,29,Basic,Monthly,931,16,1
2535,19,Male,20,23,3,5,Premium,Monthly,748,21,0
60299,33,Female,13,2,3,21,Standard,Monthly,655,6,1
3681,60,Male,38,14,6,6,Standard,Monthly,343,11,0
39114,18,Female,47,11,8,23,Basic,Quarterly,804,18,1
35576,62,Male,58,9,9,22,Standard,Monthly,584,27,1
53637,36,Female,53,13,4,22,Premium,Monthly,699,17,1
37280,41,Male,37,2,0,22,Standard,Monthly,623,18,0
59872,59,Female,39,13,1,26,Premium,Monthly,669,5,1
49749,48,Female,51,3,2,24,Basic,Monthly,200,26,1
58769,60,Female,15,4,3,26,Standard,Monthly,176,30,1
53563,26,Male,53,3,9,29,Basic,Annual,314,17,1
14668,26,Female,36,12,8,1,Premium,Quarterly,967,3,0
39635,30,Female,37,22,10,29,Standard,Annual,704,30,1
39716,18,Male,39,4,4,27,Basic,Annual,192,15,0
49437,46,Male,52,29,8,16,Standard,Quarterly,834,14,1
60890,64,Female,40,19,10,23,Standard,Monthly,912,29,1
28871,32,Male,49,4,3,0,Standard,Monthly,964,23,0
59180,26,Female,13,18,0,22,Standard,Quarterly,362,18,1
18487,40,Female,39,27,0,5,Standard,Monthly,296,5,0
12559,34,Male,34,5,10,30,Standard,Monthly,501,24,1
36912,65,Female,33,16,4,5,Standard,Quarterly,371,17,0
19221,48,Female,58,20,4,11,Basic,Monthly,495,29,0
41186,31,Female,1,6,0,9,Basic,Quarterly,102,27,0
1774,62,Female,39,8,7,18,Standard,Monthly,693,18,1
32494,49,Male,11,20,0,13,Standard,Quarterly,721,12,0
29011,61,Female,15,13,5,21,Basic,Annual,360,19,1
4058,60,Male,12,18,7,16,Premium,Monthly,105,14,0
23967,64,Female,12,15,9,14,Basic,Annual,910,30,0
27928,45,Male,37,22,9,5,Standard,Quarterly,119,13,0
39540,40,Male,56,20,2,16,Basic,Annual,425,22,0
24155,48,Male,32,12,1,0,Basic,Quarterly,342,24,0
35422,18,Female,41,29,7,22,Basic,Monthly,394,23,1
11599,55,Female,52,28,2,27,Premium,Annual,620,8,0
46226,60,Female,13,20,1,22,Basic,Annual,497,17,1
17861,38,Female,28,12,2,7,Premium,Monthly,829,17,0
55106,33,Female,2,28,2,23,Premium,Annual,232,7,1
35089,27,Female,45,5,4,10,Basic,Annual,824,10,0
36676,44,Female,9,7,4,0,Standard,Annual,389,16,0
45128,41,Female,3,22,8,10,Premium,Quarterly,953,26,0
38427,25,Female,47,21,8,8,Basic,Annual,385,15,0
9676,54,Female,11,1,1,15,Standard,Monthly,708,13,0
40997,45,Male,4,9,5,11,Premium,Monthly,929,29,0
63895,29,Female,48,30,10,19,Basic,Annual,591,2,1
60809,27,Female,32,24,6,27,Basic,Monthly,882,17,1
31683,20,Female,31,10,3,21,Standard,Quarterly,183,25,1
49360,54,Female,39,4,8,3,Premium,Monthly,642,7,1
12066,51,Female,12,22,7,30,Basic,Quarterly,833,1,0
39657,34,Female,17,9,0,12,Standard,Monthly,627,2,0
50887,20,Female,22,5,5,22,Basic,Quarterly,285,30,1
32091,25,Female,40,3,10,8,Standard,Quarterly,626,28,0
10709,62,Female,33,19,0,10,Premium,Quarterly,334,4,0
47758,22,Male,51,2,4,29,Standard,Annual,114,16,1
39898,29,Female,53,27,3,29,Basic,Annual,618,1,0
37135,55,Male,43,15,9,27,Standard,Monthly,745,20,1
38761,60,Male,5,3,6,20,Basic,Monthly,873,18,1
34982,58,Male,40,22,9,14,Standard,Annual,534,4,0
41803,52,Male,7,24,0,9,Premium,Quarterly,951,17,0
32011,57,Female,7,30,2,5,Basic,Monthly,251,17,0
23838,18,Female,43,13,10,22,Basic,Monthly,963,17,1
11796,36,Female,13,2,0,25,Standard,Quarterly,462,27,1
60313,33,Male,56,15,9,22,Basic,Monthly,486,1,1
60210,26,Female,31,16,7,16,Basic,Quarterly,613,26,1
34736,24,Female,13,8,3,24,Basic,Annual,159,22,1
57865,45,Female,29,27,5,30,Standard,Quarterly,630,16,1
5141,55,Female,60,17,4,10,Premium,Quarterly,171,26,0
1909,25,Male,37,30,4,15,Standard,Quarterly,159,20,0
16762,36,Female,41,6,1,20,Standard,Monthly,964,20,0
63717,56,Female,14,19,10,27,Standard,Annual,196,10,1
31212,38,Male,19,12,9,8,Basic,Monthly,472,14,0
62108,20,Male,28,29,5,19,Standard,Monthly,377,23,1
20474,38,Male,3,12,4,21,Standard,Monthly,806,13,0
41442,57,Female,39,28,3,18,Basic,Quarterly,705,30,0
61152,53,Female,28,3,8,12,Standard,Annual,618,3,1
19258,64,Male,57,9,0,4,Standard,Monthly,553,25,0
63807,26,Female,43,21,0,21,Standard,Monthly,165,6,1
37589,20,Male,45,16,1,29,Standard,Monthly,333,19,0
2915,51,Female,54,15,4,18,Standard,Quarterly,654,23,0
3500,27,Male,60,2,0,25,Premium,Quarterly,519,22,0
41307,21,Female,57,1,5,20,Standard,Monthly,901,9,1
51119,40,Female,29,30,7,18,Basic,Annual,592,8,1
6936,42,Male,38,15,3,18,Basic,Monthly,734,18,0
29694,61,Female,13,14,5,27,Premium,Quarterly,724,23,0
35593,31,Female,26,11,8,3,Basic,Annual,837,8,0
17812,21,Female,35,13,0,15,Basic,Quarterly,321,28,0
58459,41,Female,44,13,4,21,Premium,Monthly,766,15,1
60649,65,Male,60,1,4,11,Premium,Quarterly,160,19,1
17423,27,Female,9,29,3,4,Premium,Quarterly,816,2,0
62231,51,Female,30,6,6,25,Premium,Annual,560,9,1
1805,33,Male,24,21,10,24,Premium,Monthly,120,5,1
40292,35,Male,16,13,6,21,Standard,Quarterly,394,13,0
59821,19,Female,23,23,9,28,Basic,Monthly,464,5,1
38610,51,Female,10,19,10,29,Standard,Monthly,662,2,1
1767,51,Male,39,12,2,14,Premium,Quarterly,378,12,0
29110,50,Male,53,9,2,3,Basic,Annual,266,20,0
20998,28,Female,47,25,6,7,Premium,Annual,807,24,0
2972,31,Female,14,16,9,3,Standard,Annual,485,30,0
28134,37,Female,7,22,9,0,Premium,Quarterly,628,26,0
20671,64,Female,52,10,8,18,Premium,Annual,756,8,1
18624,55,Male,56,2,4,25,Standard,Annual,560,13,1
51405,41,Male,55,9,8,16,Basic,Quarterly,757,16,1
20075,42,Male,37,18,5,3,Premium,Quarterly,390,4,0
37357,47,Female,57,8,5,17,Premium,Quarterly,898,29,1
38190,37,Male,11,17,5,26,Premium,Monthly,984,28,0
34437,41,Female,49,27,2,13,Standard,Monthly,251,7,0
24917,51,Male,55,26,4,24,Standard,Quarterly,427,28,0
23163,24,Male,21,23,9,24,Basic,Quarterly,620,19,0
1208,49,Female,46,9,0,7,Premium,Quarterly,898,30,0
35466,39,Male,39,14,10,4,Standard,Quarterly,943,5,0
18415,32,Male,44,28,7,9,Basic,Quarterly,743,23,0
33876,44,Male,30,20,0,25,Basic,Annual,572,18,0
61147,55,Male,49,8,7,21,Basic,Annual,886,16,1
60953,59,Male,42,26,7,16,Premium,Annual,687,10,1
11311,62,Female,39,24,5,4,Premium,Annual,352,3,0
45622,53,Male,48,23,1,2,Premium,Annual,283,7,0
56380,65,Female,46,3,4,10,Premium,Monthly,837,20,1
41055,19,Female,1,2,3,26,Premium,Monthly,207,26,1
17731,48,Male,55,27,9,9,Standard,Annual,196,24,0
25553,38,Female,52,4,3,25,Basic,Quarterly,799,21,0
3562,59,Female,10,29,7,29,Premium,Annual,917,22,0
5973,25,Male,24,17,9,29,Premium,Monthly,446,11,1
44090,32,Male,26,7,10,15,Basic,Monthly,371,16,0
2137,50,Male,8,19,5,28,Standard,Quarterly,101,3,0
62057,50,Female,23,14,4,22,Standard,Annual,373,11,1
32104,45,Male,6,28,5,3,Premium,Monthly,933,14,0
58693,50,Female,18,20,3,26,Basic,Monthly,407,28,1
36601,50,Female,36,9,3,20,Basic,Annual,392,11,0
26752,40,Female,27,29,4,4,Premium,Monthly,588,18,0
38771,26,Male,55,8,4,1,Premium,Monthly,458,21,0
48319,65,Male,25,21,5,19,Standard,Quarterly,333,5,1
24876,60,Male,8,21,7,1,Premium,Annual,830,2,0
8640,44,Male,43,18,6,21,Standard,Monthly,343,25,1
4291,41,Female,24,3,0,21,Basic,Quarterly,206,22,1
29144,31,Male,6,18,0,27,Standard,Quarterly,146,28,0
21199,40,Female,46,6,3,20,Premium,Annual,898,10,0
62385,41,Female,44,22,8,23,Standard,Monthly,335,13,1
18970,45,Male,25,15,7,15,Premium,Annual,765,11,0
39118,23,Female,50,14,10,15,Standard,Annual,152,19,0
39312,27,Female,47,29,7,16,Standard,Annual,219,12,1
41858,44,Female,32,23,0,7,Basic,Monthly,252,22,0
10151,57,Male,36,1,9,21,Basic,Monthly,248,26,1
20389,27,Male,30,19,3,0,Premium,Quarterly,225,21,0
37799,61,Female,15,13,0,16,Premium,Quarterly,754,25,0
63110,65,Female,27,3,4,11,Basic,Annual,940,27,1
33622,54,Female,59,14,9,1,Standard,Annual,326,13,0
47634,58,Female,54,21,8,26,Premium,Quarterly,362,5,1
22020,31,Male,31,29,3,0,Standard,Quarterly,285,6,0
43495,56,Female,36,2,6,25,Premium,Monthly,623,11,1
14377,41,Female,36,29,2,6,Premium,Monthly,961,23,0
34473,57,Female,10,21,1,22,Standard,Quarterly,156,12,1
53658,36,Male,50,2,10,17,Premium,Annual,715,19,1
57209,64,Female,4,20,2,29,Standard,Annual,285,18,1
2163,27,Male,52,29,9,7,Basic,Quarterly,267,28,0
57418,37,Female,5,30,6,25,Premium,Quarterly,288,3,1
28170,59,Female,40,7,1,18,Premium,Annual,794,12,0
16239,56,Female,34,3,10,17,Basic,Annual,695,26,1
11977,47,Male,55,21,10,24,Basic,Annual,814,16,1
39591,57,Male,52,19,7,19,Basic,Annual,288,21,1
53597,47,Male,42,16,6,29,Standard,Annual,837,7,1
4188,34,Male,32,5,8,17,Premium,Annual,817,30,1
15158,41,Male,35,18,7,5,Standard,Annual,309,1,0
47032,24,Female,16,14,10,23,Premium,Monthly,680,10,1
20668,34,Male,15,4,5,17,Premium,Annual,307,14,0
47177,52,Male,18,1,9,30,Premium,Monthly,623,6,1
58294,43,Female,55,23,5,30,Premium,Monthly,427,7,1
48224,52,Female,17,14,0,23,Basic,Quarterly,335,26,1
18599,63,Female,11,30,7,9,Basic,Quarterly,382,5,0
34679,30,Female,28,6,1,8,Basic,Monthly,785,9,0
13652,62,Female,21,21,7,10,Standard,Annual,369,16,0
25610,26,Female,9,17,3,19,Basic,Monthly,897,11,0
12721,59,Female,28,2,10,20,Basic,Quarterly,837,23,1
30753,63,Female,46,30,4,13,Basic,Annual,468,22,0
1138,29,Female,39,1,0,0,Basic,Annual,471,19,0
59961,56,Male,52,26,6,20,Basic,Monthly,519,26,1
58778,62,Female,45,2,7,17,Standard,Quarterly,359,28,1
24686,53,Female,18,6,2,6,Basic,Monthly,959,20,0
16461,22,Female,58,26,5,21,Standard,Quarterly,320,1,1
2082,43,Female,58,12,4,30,Premium,Quarterly,936,1,0
52298,48,Female,10,19,4,24,Basic,Quarterly,456,18,1
9367,26,Male,20,14,5,26,Basic,Monthly,943,3,0
8870,53,Female,21,10,1,22,Basic,Quarterly,231,26,1
62593,59,Female,34,21,7,21,Premium,Monthly,804,19,1
3624,56,Female,10,29,6,3,Basic,Quarterly,191,20,0
21364,63,Female,47,6,10,22,Standard,Annual,233,11,1
15414,65,Female,11,21,3,27,Standard,Annual,560,25,0
51615,59,Female,3,16,8,23,Basic,Monthly,358,26,1
31348,45,Female,19,3,6,19,Basic,Quarterly,445,11,0
568,59,Female,12,13,3,14,Basic,Annual,701,27,0
58741,59,Female,29,14,9,18,Standard,Quarterly,472,13,1
10476,20,Female,60,18,1,11,Standard,Annual,880,5,0
6444,61,Male,44,7,7,29,Basic,Annual,214,5,1
13229,41,Female,39,5,3,2,Standard,Quarterly,775,24,0
15843,62,Female,56,12,6,14,Premium,Monthly,160,25,0
43120,61,Male,41,22,4,22,Premium,Quarterly,466,29,0
3122,56,Male,25,22,1,18,Basic,Quarterly,153,3,0
24296,25,Male,34,26,6,1,Basic,Monthly,256,3,0
1608,53,Male,41,22,1,23,Premium,Annual,696,8,0
17442,45,Female,53,1,3,27,Premium,Annual,934,2,0
14482,57,Male,24,24,4,28,Basic,Annual,838,7,0
42039,63,Female,52,13,9,30,Basic,Monthly,868,8,1
61292,39,Female,52,8,10,28,Basic,Quarterly,646,18,1
23695,41,Male,10,11,0,22,Basic,Monthly,668,18,0
235,63,Male,18,15,3,27,Premium,Annual,722,26,0
5423,31,Female,27,12,6,28,Standard,Quarterly,318,4,1
41630,52,Male,53,9,8,9,Basic,Quarterly,463,18,0
42900,62,Female,12,11,10,1,Premium,Quarterly,597,15,0
47895,65,Female,57,24,3,30,Standard,Quarterly,252,6,1
23995,57,Male,40,15,2,18,Premium,Monthly,197,30,0
1861,41,Male,56,20,7,16,Basic,Quarterly,420,21,1
17377,19,Male,31,2,8,8,Premium,Annual,284,26,1
39701,33,Female,52,5,5,22,Standard,Annual,527,26,1
32484,62,Male,4,20,1,5,Standard,Quarterly,346,21,0
39,27,Female,44,21,3,22,Premium,Annual,515,1,0
17168,45,Female,45,15,4,6,Basic,Annual,258,20,0
9853,22,Male,47,27,10,0,Standard,Annual,268,18,0
26522,53,Male,31,14,5,27,Premium,Annual,282,27,1
28473,50,Female,57,22,8,26,Premium,Annual,198,29,1
58886,23,Male,54,30,10,26,Premium,Monthly,587,1,1
38066,34,Female,3,9,5,3,Basic,Quarterly,963,4,0
25724,54,Female,7,5,9,0,Premium,Annual,987,9,1
36507,56,Male,11,7,5,13,Premium,Monthly,801,11,0
3641,52,Female,54,24,2,14,Basic,Quarterly,499,17,0
26815,25,Female,27,3,1,2,Standard,Monthly,756,17,0
63762,65,Male,45,27,9,30,Basic,Annual,199,5,1
42576,29,Male,14,17,9,16,Basic,Monthly,760,20,0
47363,39,Female,30,9,4,21,Basic,Annual,239,24,1
30692,44,Female,42,14,3,12,Basic,Monthly,462,26,0
6804,34,Female,19,1,5,9,Basic,Monthly,219,17,0
5393,28,Female,49,25,6,24,Premium,Quarterly,181,16,1
42999,25,Female,24,30,2,28,Premium,Quarterly,534,28,0
56845,57,Male,31,10,10,22,Standard,Monthly,327,20,1
55828,29,Male,26,15,9,22,Standard,Annual,209,18,1
14648,61,Female,27,26,5,12,Basic,Quarterly,323,21,0
62714,63,Male,19,3,9,25,Premium,Annual,487,27,1
61837,28,Female,45,4,10,23,Standard,Quarterly,640,5,1
17688,62,Female,16,26,2,11,Basic,Quarterly,140,25,0
39332,47,Male,8,12,3,5,Premium,Quarterly,536,16,0
13392,58,Male,18,3,3,8,Premium,Monthly,963,19,0
55749,58,Female,14,3,5,23,Standard,Annual,278,17,1
45820,49,Female,25,12,1,25,Basic,Annual,498,4,1
46130,25,Female,53,26,6,22,Standard,Monthly,594,13,1
23771,18,Male,30,18,10,22,Basic,Annual,925,16,1
58811,20,Female,36,20,6,19,Basic,Annual,885,25,1
39508,51,Female,7,7,1,0,Basic,Quarterly,430,23,0
17766,59,Male,38,26,8,16,Premium,Annual,550,14,1
54237,56,Male,7,5,5,1,Basic,Quarterly,214,24,1
6590,27,Male,60,20,1,2,Standard,Quarterly,361,3,0
30305,48,Female,1,18,4,8,Premium,Quarterly,804,19,0
64374,52,Female,45,15,9,25,Standard,Monthly,696,22,1
39062,26,Female,13,1,6,25,Premium,Annual,846,17,0
1696,36,Female,9,6,5,26,Standard,Quarterly,893,11,0
31092,46,Female,41,8,0,23,Standard,Annual,280,1,1
23283,47,Male,27,22,2,24,Premium,Annual,260,1,0
29367,27,Female,18,27,10,22,Premium,Monthly,911,17,1
38673,20,Male,27,22,9,7,Standard,Monthly,802,14,0
61927,56,Female,40,23,5,25,Basic,Annual,496,6,1
546,38,Male,11,10,1,27,Standard,Monthly,155,8,0
11070,19,Male,56,25,1,7,Premium,Quarterly,869,9,0
18910,46,Female,24,29,6,12,Premium,Annual,916,2,0
5926,22,Female,56,1,0,28,Premium,Quarterly,136,10,1
22292,33,Male,22,8,7,9,Basic,Annual,148,27,0
61902,45,Female,60,6,2,22,Basic,Monthly,668,13,1
17469,31,Female,39,30,7,20,Standard,Quarterly,254,16,1
11236,49,Female,9,1,1,8,Basic,Quarterly,437,15,0
13602,60,Female,44,1,2,1,Basic,Annual,776,8,0
37170,51,Male,17,13,5,21,Premium,Quarterly,146,21,0
56443,43,Female,17,30,3,22,Standard,Annual,284,29,1
18618,58,Male,3,1,5,13,Standard,Quarterly,136,17,1
49017,18,Male,46,6,9,26,Premium,Quarterly,324,23,1
19181,56,Female,19,10,10,7,Standard,Quarterly,867,8,0
51002,38,Female,8,15,6,24,Basic,Monthly,800,25,1
30696,28,Male,35,11,9,7,Basic,Quarterly,676,28,0
31985,57,Male,1,18,2,22,Premium,Monthly,727,6,0
27450,44,Male,54,27,5,2,Standard,Monthly,217,5,0
43198,54,Male,30,5,8,7,Standard,Quarterly,517,11,1
3922,56,Female,48,25,10,13,Basic,Quarterly,167,9,0
5812,57,Female,24,15,1,25,Basic,Quarterly,241,3,1
53183,30,Female,4,26,5,27,Basic,Monthly,786,29,1
24848,27,Female,38,15,9,11,Premium,Annual,690,6,0
61055,39,Male,53,7,10,28,Premium,Quarterly,919,28,1
32351,64,Female,34,29,4,8,Premium,Quarterly,111,19,0
13623,45,Female,35,11,8,6,Standard,Annual,904,10,0
36364,27,Female,41,21,7,15,Standard,Quarterly,571,2,0
818,23,Female,21,14,4,10,Premium,Monthly,909,15,0
12770,48,Female,16,4,7,0,Standard,Monthly,160,15,0
44013,31,Female,34,25,7,11,Premium,Annual,153,3,0
7658,50,Male,30,13,9,30,Basic,Annual,351,18,1
16077,37,Female,55,26,4,10,Standard,Annual,128,2,0
27187,33,Female,14,11,10,20,Premium,Monthly,915,13,0
48649,45,Female,60,4,10,16,Premium,Annual,440,2,1
62587,37,Female,49,30,10,27,Premium,Quarterly,691,15,1
39382,57,Male,57,7,1,30,Premium,Monthly,411,25,0
7876,32,Male,26,23,4,11,Premium,Monthly,883,1,0
15396,20,Female,12,21,8,26,Premium,Monthly,520,22,1
40428,36,Male,41,14,1,8,Premium,Quarterly,556,16,0
46660,39,Female,17,23,9,24,Premium,Monthly,155,27,1
57904,56,Female,32,19,1,30,Basic,Monthly,338,9,1
34799,45,Female,57,18,10,18,Premium,Quarterly,132,2,1
14731,44,Female,43,17,4,1,Basic,Annual,162,4,0
59836,41,Female,31,25,8,16,Premium,Quarterly,748,7,1
9773,56,Male,56,25,9,25,Standard,Monthly,643,11,1
45887,64,Female,51,18,7,29,Standard,Monthly,845,7,1
42352,22,Male,17,23,2,6,Standard,Annual,810,1,0
11480,42,Male,36,28,0,2,Standard,Quarterly,848,13,0
2904,30,Female,49,1,5,11,Standard,Annual,767,24,0
32923,53,Female,14,28,1,18,Standard,Monthly,219,7,0
25266,46,Female,46,4,8,27,Premium,Annual,293,20,1
5473,63,Male,2,19,2,13,Standard,Annual,358,25,0
14104,34,Female,20,17,1,13,Basic,Annual,337,7,0
36082,29,Female,30,11,2,1,Standard,Quarterly,115,14,0
24946,56,Male,33,26,6,16,Standard,Quarterly,443,5,1
40294,19,Female,9,11,0,8,Basic,Quarterly,795,21,0
63103,19,Female,4,2,4,17,Premium,Annual,433,22,1
58564,54,Male,32,14,5,30,Standard,Monthly,801,22,1
